"global_step","HR-PPO - _step","HR-PPO - _step__MIN","HR-PPO - _step__MAX","HR-PPO - rollout/perc_collided","HR-PPO - rollout/perc_collided__MIN","HR-PPO - rollout/perc_collided__MAX","PPO - _step","PPO - _step__MIN","PPO - _step__MAX","PPO - rollout/perc_collided","PPO - rollout/perc_collided__MIN","PPO - rollout/perc_collided__MAX"
"21426758","1748","1748","1748","3.2697548866271973","3.2697548866271973","3.2697548866271973","","","","","",""
"21447370","","","","","","","1648","1648","1648","0.22271715104579926","0.22271715104579926","0.22271715104579926"
"21448827","1750","1750","1750","2.5848143100738525","2.5848143100738525","2.5848143100738525","","","","","",""
"21472381","1752","1752","1752","2.1638331413269043","2.1638331413269043","2.1638331413269043","","","","","",""
"21473607","","","","","","","1650","1650","1650","0.39254170656204224","0.39254170656204224","0.39254170656204224"
"21495868","1754","1754","1754","3.1791906356811523","3.1791906356811523","3.1791906356811523","","","","","",""
"21507467","","","","","","","1652","1652","1652","0.3199999928474426","0.3199999928474426","0.3199999928474426"
"21515109","1756","1756","1756","4.858299732208252","4.858299732208252","4.858299732208252","","","","","",""
"21538044","","","","","","","1654","1654","1654","0.5080440044403076","0.5080440044403076","0.5080440044403076"
"21546614","1758","1758","1758","2.5641026496887207","2.5641026496887207","2.5641026496887207","","","","","",""
"21568339","","","","","","","1656","1656","1656","1.2142237424850464","1.2142237424850464","1.2142237424850464"
"21573546","1760","1760","1760","1.9971469640731812","1.9971469640731812","1.9971469640731812","","","","","",""
"21593839","","","","","","","1658","1658","1658","0.6128702759742737","0.6128702759742737","0.6128702759742737"
"21600075","1762","1762","1762","2.3684210777282715","2.3684210777282715","2.3684210777282715","","","","","",""
"21626413","","","","","","","1660","1660","1660","0.3294892907142639","0.3294892907142639","0.3294892907142639"
"21631329","1764","1764","1764","2.5700933933258057","2.5700933933258057","2.5700933933258057","","","","","",""
"21655292","1766","1766","1766","3.278688430786133","3.278688430786133","3.278688430786133","","","","","",""
"21657019","","","","","","","1662","1662","1662","0.5226480960845947","0.5226480960845947","0.5226480960845947"
"21685601","1768","1768","1768","0.988875150680542","0.988875150680542","0.988875150680542","","","","","",""
"21687227","","","","","","","1664","1664","1664","0.18433180451393127","0.18433180451393127","0.18433180451393127"
"21711811","","","","","","","1666","1666","1666","0.10162601619958878","0.10162601619958878","0.10162601619958878"
"21711827","1770","1770","1770","2.312925100326538","2.312925100326538","2.312925100326538","","","","","",""
"21737406","","","","","","","1668","1668","1668","0.21141649782657623","0.21141649782657623","0.21141649782657623"
"21741431","1772","1772","1772","0.7702182531356812","0.7702182531356812","0.7702182531356812","","","","","",""
"21755986","1774","1774","1774","3.652967929840088","3.652967929840088","3.652967929840088","","","","","",""
"21761256","","","","","","","1670","1670","1670","0.6486486196517944","0.6486486196517944","0.6486486196517944"
"21780196","1776","1776","1776","3.0211479663848877","3.0211479663848877","3.0211479663848877","","","","","",""
"21788927","","","","","","","1672","1672","1672","0.7662835121154785","0.7662835121154785","0.7662835121154785"
"21806557","1778","1778","1778","1.3386881351470947","1.3386881351470947","1.3386881351470947","","","","","",""
"21812270","","","","","","","1674","1674","1674","0.6382978558540344","0.6382978558540344","0.6382978558540344"
"21835282","1780","1780","1780","1.5444015264511108","1.5444015264511108","1.5444015264511108","","","","","",""
"21840443","","","","","","","1676","1676","1676","1.516587734222412","1.516587734222412","1.516587734222412"
"21860447","1782","1782","1782","2.402402400970459","2.402402400970459","2.402402400970459","","","","","",""
"21866347","","","","","","","1678","1678","1678","0.3929273188114166","0.3929273188114166","0.3929273188114166"
"21886032","1784","1784","1784","3.518267869949341","3.518267869949341","3.518267869949341","","","","","",""
"21894044","","","","","","","1680","1680","1680","1.528175711631775","1.528175711631775","1.528175711631775"
"21907874","1786","1786","1786","3.220611810684204","3.220611810684204","3.220611810684204","","","","","",""
"21921838","","","","","","","1682","1682","1682","0.38131552934646606","0.38131552934646606","0.38131552934646606"
"21937705","1788","1788","1788","3.015075445175171","3.015075445175171","3.015075445175171","","","","","",""
"21953077","","","","","","","1684","1684","1684","0.6837607026100159","0.6837607026100159","0.6837607026100159"
"21958408","1790","1790","1790","3.0405404567718506","3.0405404567718506","3.0405404567718506","","","","","",""
"21986158","","","","","","","1686","1686","1686","1.313628911972046","1.313628911972046","1.313628911972046"
"21989828","1792","1792","1792","1.8934911489486694","1.8934911489486694","1.8934911489486694","","","","","",""
"22010715","","","","","","","1688","1688","1688","1.031991720199585","1.031991720199585","1.031991720199585"
"22014178","1794","1794","1794","4.733727931976318","4.733727931976318","4.733727931976318","","","","","",""
"22041484","1796","1796","1796","3.5665295124053955","3.5665295124053955","3.5665295124053955","","","","","",""
"22041553","","","","","","","1690","1690","1690","1.0389610528945923","1.0389610528945923","1.0389610528945923"
"22071261","","","","","","","1692","1692","1692","0.5226480960845947","0.5226480960845947","0.5226480960845947"
"22074917","1798","1798","1798","3.4324941635131836","3.4324941635131836","3.4324941635131836","","","","","",""
"22095166","1800","1800","1800","2.9684600830078125","2.9684600830078125","2.9684600830078125","","","","","",""
"22096737","","","","","","","1694","1694","1694","0.8097165822982788","0.8097165822982788","0.8097165822982788"
"22120646","1802","1802","1802","2.046783685684204","2.046783685684204","2.046783685684204","","","","","",""
"22124436","","","","","","","1696","1696","1696","0.9276437759399414","0.9276437759399414","0.9276437759399414"
"22142431","1804","1804","1804","2.6315789222717285","2.6315789222717285","2.6315789222717285","","","","","",""
"22151422","","","","","","","1698","1698","1698","1.3779528141021729","1.3779528141021729","1.3779528141021729"
"22165945","1806","1806","1806","1.2903225421905518","1.2903225421905518","1.2903225421905518","","","","","",""
"22173868","","","","","","","1700","1700","1700","0","0","0"
"22189517","1808","1808","1808","1.2084592580795288","1.2084592580795288","1.2084592580795288","","","","","",""
"22202999","","","","","","","1702","1702","1702","0.18198361992835999","0.18198361992835999","0.18198361992835999"
"22212947","1810","1810","1810","2.329450845718384","2.329450845718384","2.329450845718384","","","","","",""
"22223694","","","","","","","1704","1704","1704","0.25940337777137756","0.25940337777137756","0.25940337777137756"
"22235523","1812","1812","1812","2.605863094329834","2.605863094329834","2.605863094329834","","","","","",""
"22254803","","","","","","","1706","1706","1706","1.2875536680221558","1.2875536680221558","1.2875536680221558"
"22259698","1814","1814","1814","3.358778715133667","3.358778715133667","3.358778715133667","","","","","",""
"22285043","","","","","","","1708","1708","1708","0","0","0"
"22288215","1816","1816","1816","3.75","3.75","3.75","","","","","",""
"22310167","1818","1818","1818","1.9138755798339844","1.9138755798339844","1.9138755798339844","","","","","",""
"22316766","","","","","","","1710","1710","1710","0.3336113393306732","0.3336113393306732","0.3336113393306732"
"22330401","1820","1820","1820","2.1621620655059814","2.1621620655059814","2.1621620655059814","","","","","",""
"22342594","","","","","","","1712","1712","1712","0.41194644570350647","0.41194644570350647","0.41194644570350647"
"22358559","1822","1822","1822","2.0383694171905518","2.0383694171905518","2.0383694171905518","","","","","",""
"22369638","","","","","","","1714","1714","1714","1.5296367406845093","1.5296367406845093","1.5296367406845093"
"22383815","1824","1824","1824","1.9635343551635742","1.9635343551635742","1.9635343551635742","","","","","",""
"22398308","","","","","","","1716","1716","1716","0.9337068200111389","0.9337068200111389","0.9337068200111389"
"22412984","1826","1826","1826","1.932367205619812","1.932367205619812","1.932367205619812","","","","","",""
"22427099","","","","","","","1718","1718","1718","0.8865247964859009","0.8865247964859009","0.8865247964859009"
"22435512","1828","1828","1828","1.875","1.875","1.875","","","","","",""
"22448938","","","","","","","1720","1720","1720","1.1862396001815796","1.1862396001815796","1.1862396001815796"
"22458509","1830","1830","1830","0.9316770434379578","0.9316770434379578","0.9316770434379578","","","","","",""
"22476571","","","","","","","1722","1722","1722","1.1571842432022095","1.1571842432022095","1.1571842432022095"
"22479399","1832","1832","1832","0.3571428656578064","0.3571428656578064","0.3571428656578064","","","","","",""
"22503128","1834","1834","1834","2.994011878967285","2.994011878967285","2.994011878967285","","","","","",""
"22504114","","","","","","","1724","1724","1724","0.1939864158630371","0.1939864158630371","0.1939864158630371"
"22528059","1836","1836","1836","2.831594705581665","2.831594705581665","2.831594705581665","","","","","",""
"22531177","","","","","","","1726","1726","1726","0.49358341097831726","0.49358341097831726","0.49358341097831726"
"22546950","1838","1838","1838","2.2727272510528564","2.2727272510528564","2.2727272510528564","","","","","",""
"22560727","","","","","","","1728","1728","1728","0.18115942180156708","0.18115942180156708","0.18115942180156708"
"22569860","1840","1840","1840","4.327666282653809","4.327666282653809","4.327666282653809","","","","","",""
"22588709","","","","","","","1730","1730","1730","0.5802707672119141","0.5802707672119141","0.5802707672119141"
"22595809","1842","1842","1842","1.704545497894287","1.704545497894287","1.704545497894287","","","","","",""
"22623146","","","","","","","1732","1732","1732","0.4713275730609894","0.4713275730609894","0.4713275730609894"
"22626765","1844","1844","1844","2.971428632736206","2.971428632736206","2.971428632736206","","","","","",""
"22648645","","","","","","","1734","1734","1734","0.40526849031448364","0.40526849031448364","0.40526849031448364"
"22649234","1846","1846","1846","3.3333332538604736","3.3333332538604736","3.3333332538604736","","","","","",""
"22675050","","","","","","","1736","1736","1736","0.3992016017436981","0.3992016017436981","0.3992016017436981"
"22678366","1848","1848","1848","0.7425742745399475","0.7425742745399475","0.7425742745399475","","","","","",""
"22705945","1850","1850","1850","0.7643312215805054","0.7643312215805054","0.7643312215805054","","","","","",""
"22707343","","","","","","","1738","1738","1738","0.16155089437961578","0.16155089437961578","0.16155089437961578"
"22732027","1852","1852","1852","2.2008252143859863","2.2008252143859863","2.2008252143859863","","","","","",""
"22732918","","","","","","","1740","1740","1740","0.21164020895957947","0.21164020895957947","0.21164020895957947"
"22760536","","","","","","","1742","1742","1742","0.6979062557220459","0.6979062557220459","0.6979062557220459"
"22763949","1854","1854","1854","1.6110471487045288","1.6110471487045288","1.6110471487045288","","","","","",""
"22783223","","","","","","","1744","1744","1744","0.23148147761821747","0.23148147761821747","0.23148147761821747"
"22788016","1856","1856","1856","1.6643550395965576","1.6643550395965576","1.6643550395965576","","","","","",""
"22809531","","","","","","","1746","1746","1746","0.8048290014266968","0.8048290014266968","0.8048290014266968"
"22818291","1858","1858","1858","2.2929935455322266","2.2929935455322266","2.2929935455322266","","","","","",""
"22838064","","","","","","","1748","1748","1748","0.7561436891555786","0.7561436891555786","0.7561436891555786"
"22843663","1860","1860","1860","2.5333333015441895","2.5333333015441895","2.5333333015441895","","","","","",""
"22865010","","","","","","","1750","1750","1750","0.9920634627342224","0.9920634627342224","0.9920634627342224"
"22865146","1862","1862","1862","4.075234889984131","4.075234889984131","4.075234889984131","","","","","",""
"22889802","","","","","","","1752","1752","1752","0.4287245571613312","0.4287245571613312","0.4287245571613312"
